Compound_ID,Name,Formula,Annot. Source: Predicted Compositions,mzCloud Search, mzVault Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],# mzCloud Results,# mzVault Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,mzVault Best Match,KEGG ID,mzCloud ID,MS2,Reference Ion
11.228_219.06503_RP,,C12 H10 O4,Full match,No results,No results,-0.71,218.05775,219.06503,11.228,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.175_209.10178_RP,,C8 H16 O6,Full match,No results,No results,-0.89,208.0945,209.10178,8.175,0,0,,,,,,,DDA for preferred ion,[M+H]+1
7.172_246.14465_RP,,C10 H19 N3 O4,Full match,No results,No results,-0.76,245.13737,246.14465,7.172,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.086_153.0406_RP,,C5 H4 N4 O2,Full match,No results,No results,-0.65,152.03333,153.0406,4.086,0,0,,,,,,,No MS2,[M+H]+1
12.404_210.18505_RP,,C13 H23 N O,Full match,No results,No results,-0.9,209.17778,210.18505,12.404,0,0,,,,,,,No MS2,[M+H]+1
12.906_669.10769_RP,,C30 H21 N8 O7 P S,Full match,No results,No results,1.89,668.10041,669.10769,12.906,0,0,,,,,,,No MS2,[M+H]+1
9.048_315.08613_RP,,C17 H14 O6,Full match,No results,No results,-0.59,314.07885,315.08613,9.048,0,0,,,,,,,No MS2,[M+H]+1
0.953_489.80853_RP,,,No results,No results,No results,,488.80125,489.80853,0.953,0,0,,,,,,,No MS2,[M+H]+1
1.13_442.15512_RP,,C20 H27 N O8 S,Full match,No results,No results,4.75,441.14783,442.15512,1.13,0,0,,,,,,,No MS2,[M+H]+1
9.465_285.11197_RP,,C17 H16 O4,Full match,No results,No results,-0.59,284.10469,285.11197,9.465,0,0,,,,,,,DDA for preferred ion,[M+H]+1
11.848_285.0967_RP,,C10 H8 N10 O,Full match,No results,No results,4.05,284.0894,285.0967,11.848,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.648_381.11792_RP,,C21 H21 N2 O P S,Full match,No results,No results,-1.52,380.11064,381.11792,12.648,0,0,,,,,,,No MS2,[M+H]+1
0.945_182.96218_RP,,C3 H3 Cl N2 O3 S,Full match,No results,No results,-2.12,181.95491,182.96218,0.945,0,0,,,,,,,No MS2,[M+H]+1
10.45_554.08675_RP,,,No results,No results,No results,,553.07947,554.08675,10.45,0,0,,,,,,,No MS2,[M+H]+1
1.339_189.0868_RP,,C7 H9 N O4,Full match,No results,No results,-1.08,171.05297,189.0868,1.339,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
1.534_189.0868_RP,,C7 H9 N O4,Full match,No results,No results,-0.9,171.053,189.0868,1.534,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
2.533_244.129_RP,,,No results,No results,No results,,243.12172,244.129,2.533,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.088_782.73218_RP,,C22 H6 Cl O14 P3 S5,Full match,No results,No results,-1.72,781.7249,782.73218,1.088,0,0,,,,,,,No MS2,[M+H]+1
5.601_608.23949_RP,,C18 H37 N7 O16,Full match,No results,No results,4.17,607.23221,608.23949,5.601,0,0,,,,,,,No MS2,[M+H]+1
2.678_117.05448_RP,,C5 H8 O3,Full match,No results,No results,-1.18,116.04721,117.05448,2.678,0,0,,,,,,,No MS2,[M+H]+1
1.926_497.14742_RP,,C17 H29 N4 O9 P S,Full match,No results,No results,1.72,496.14014,497.14742,1.926,0,0,,,,,,,No MS2,[M+H]+1
9.621_285.112_RP,,C17 H16 O4,Full match,No results,No results,-0.49,284.10472,285.112,9.621,0,0,,,,,,,No MS2,[M+H]+1
1.812_256.10256_RP,,C8 H17 N O8,Full match,No results,No results,-0.52,255.09528,256.10256,1.812,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.6_405.11771_RP,,C20 H20 O9,Full match,No results,No results,-0.7,404.11045,405.11771,8.6,0,0,,,,,,,No MS2,[M+H]+1
1.33_186.11231_RP,,C9 H15 N O3,Full match,No results,No results,-0.85,185.10504,186.11231,1.33,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.529_181.04936_RP,,C9 H8 O4,Full match,No results,No results,-1.03,180.04207,181.04936,1.529,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.745_331.0493_RP,,C7 H17 N4 O5 P3,Full match,No results,No results,2.54,330.04202,331.0493,9.745,0,0,,,,,,,No MS2,[M+H]+1
1.424_72.08071_RP,,C4 H9 N,Full match,No results,No results,-0.95,71.07343,72.08071,1.424,0,0,,,,,,,No MS2,[M+H]+1
2.451_196.11779_RP,,C7 H17 N O5,Full match,No results,No results,-0.82,195.11051,196.11779,2.451,0,0,,,,,,,No MS2,[M+H]+1
1.378_146.08106_RP,,C6 H11 N O3,Full match,No results,No results,-0.79,145.07378,146.08106,1.378,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.767_317.01336_RP,,C9 H4 N10 S2,Full match,No results,No results,-0.31,316.00608,317.01336,8.767,0,0,,,,,,,No MS2,[M+H]+1
1.562_258.09708_RP,,C6 H12 N9 O P,Full match,No results,No results,-1.76,257.08979,258.09708,1.562,0,0,,,,,,,No MS2,[M+H]+1
5.705_174.12355_RP,,C7 H15 N3 O2,Full match,No results,No results,-0.9,173.11627,174.12355,5.705,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.004_251.09127_RP,,C6 H14 N6 O3 S,Full match,No results,No results,-3.27,250.08399,251.09127,12.004,0,0,,,,,,,No MS2,[M+H]+1
5.818_323.06367_RP,,C10 H15 N2 O8 P,Full match,No results,No results,-0.63,322.0564,323.06367,5.818,0,0,,,,,,,No MS2,[M+H]+1
9.678_261.14434_RP,,C13 H25 O P S,Full match,No results,No results,2.64,260.13706,261.14434,9.678,0,0,,,,,,,No MS2,[M+H]+1
1.457_267.15485_RP,,C10 H22 N2 O6,Full match,No results,No results,-0.81,266.14757,267.15485,1.457,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.642_331.11749_RP,,C13 H15 N8 O P,Full match,No results,No results,-1.31,330.11021,331.11749,10.642,0,0,,,,,,,No MS2,[M+H]+1
3.187_359.04506_RP,,C8 H20 N6 P2 S3,Full match,No results,No results,-2.5,358.03779,359.04506,3.187,0,0,,,,,,,No MS2,[M+H]+1
9.369_447.07615_RP,,C16 H15 N8 O4 P S,Full match,No results,No results,3.17,446.06887,447.07615,9.369,0,0,,,,,,,No MS2,[M+H]+1
2.556_332.14509_RP,,C13 H21 N3 O7,Full match,No results,No results,-0.42,331.13781,332.14509,2.556,0,0,,,,,,,No MS2,[M+H]+1
1.809_218.10216_RP,,C9 H15 N O5,Full match,No results,No results,-0.63,217.09489,218.10216,1.809,0,0,,,,,,,No MS2,[M+H]+1
10.509_431.08131_RP,,C12 H25 N4 O5 P3 S,Full match,No results,No results,-4.22,430.07403,431.08131,10.509,0,0,,,,,,,No MS2,[M+H]+1
7.669_132.10178_RP,,C6 H13 N O2,Full match,No results,No results,-0.97,131.0945,132.10178,7.669,0,0,,,,,,,No MS2,[M+H]+1
8.023_170.08112_RP,,C8 H11 N O3,Full match,No results,No results,-0.28,169.07385,170.08112,8.023,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.175_177.08683_RP,,C6 H12 N2 O4,Full match,No results,No results,-0.86,176.07955,177.08683,1.175,0,0,,,,,,,No MS2,[M+H]+1
1.334_263.99248_RP,,C6 H7 N3 O5 P2,Full match,No results,No results,-3.39,262.9852,263.99248,1.334,0,0,,,,,,,No MS2,[M+H]+1
1.928_490.17645_RP,,C17 H31 N O15,Full match,No results,No results,-0.4,489.16917,490.17645,1.928,0,0,,,,,,,No MS2,[M+H]+1
10.248_187.12278_RP,,C12 H14 N2,Full match,No results,No results,-1.03,186.11551,187.12278,10.248,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.674_245.09528_RP,,C10 H16 N2 O3 S,Full match,No results,No results,-0.66,244.088,245.09528,10.674,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.887_329.10185_RP,,C15 H8 N10,Full match,No results,No results,3.74,328.09457,329.10185,10.887,0,0,,,,,,,No MS2,[M+H]+1
12.624_251.16396_RP,,C15 H22 O3,Full match,No results,No results,-0.86,250.15668,251.16396,12.624,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.589_377.12287_RP,,C22 H21 N2 P S,Full match,No results,No results,-1.91,376.11559,377.12287,9.589,0,0,,,,,,,No MS2,[M+H]+1
5.776_128.07048_RP,,C6 H9 N O2,Full match,No results,No results,-1.02,127.0632,128.07048,5.776,0,0,,,,,,,No MS2,[M+H]+1
1.52_188.09158_RP,,C8 H13 N O4,Full match,No results,No results,-1.02,187.08427,188.09158,1.52,0,0,,,,,,,No MS2,[M+H]+1
5.844_111.04391_RP,,C6 H6 O2,Full match,No results,No results,-1.3,110.03664,111.04391,5.844,0,0,,,,,,,No MS2,[M+H]+1
1.096_213.07461_RP,,C4 H13 N4 O4 P,Full match,No results,No results,-0.51,212.06733,213.07461,1.096,0,0,,,,,,,No MS2,[M+H]+1
8.182_232.11779_RP,,C10 H17 N O5,Full match,No results,No results,-0.71,231.11051,232.11779,8.182,0,0,,,,,,,DDA for preferred ion,[M+H]+1
12.744_274.10719_RP,,C9 H16 N5 O3 P,Full match,No results,No results,3.06,273.09991,274.10719,12.744,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.654_83.04907_RP,,C5 H6 O,Full match,No results,No results,-1.14,82.04177,83.04907,1.654,0,0,,,,,,,No MS2,[M+H]+1
10.484_154.04979_RP,,C7 H7 N O3,Full match,No results,No results,-0.54,153.04251,154.04979,10.484,0,0,,,,,,,No MS2,[M+H]+1
1.276_235.16501_RP,,C10 H22 N2 O4,Full match,No results,No results,-0.94,234.15774,235.16501,1.276,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.07_295.11743_RP,,C12 H10 N10,Full match,No results,No results,4,294.11017,295.11743,9.07,0,0,,,,,,,No MS2,[M+H]+1
7.848_281.14939_RP,,C14 H20 N2 O4,Full match,No results,No results,-0.68,280.14212,281.14939,7.848,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.588_469.17024_RP,,C20 H31 N4 O3 P3,Full match,No results,No results,4.41,468.16297,469.17024,10.588,0,0,,,,,,,No MS2,[M+H]+1
9.787_295.16504_RP,,C9 H23 N6 O3 P,Full match,No results,No results,2.85,294.15776,295.16504,9.787,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.383_205.07049_RP,,C8 H12 O6,Full match,No results,No results,-0.83,204.06322,205.07049,6.383,0,0,,,,,,,No MS2,[M+H]+1
3.212_222.06066_RP,,C7 H11 N O7,Full match,No results,No results,-0.74,221.05339,222.06066,3.212,0,0,,,,,,,No MS2,[M+H]+1
6.87_183.06506_RP,,C9 H10 O4,Full match,No results,No results,-0.67,182.05779,183.06506,6.87,0,0,,,,,,,No MS2,[M+H]+1
1.3_387.03979_RP,,C7 H15 N8 O5 P S2,Invalid mass,No results,No results,-5,386.03251,387.03979,1.3,0,0,,,,,,,No MS2,[M+H]+1
10.727_340.111_RP,,,No results,No results,No results,,339.10372,340.111,10.727,0,0,,,,,,,No MS2,[M+H]+1
1.534_142.04975_RP,,C6 H7 N O3,Full match,No results,No results,-0.82,141.04248,142.04975,1.534,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.665_335.14473_RP,,C7 H23 N6 O7 P,Full match,No results,No results,2.62,334.13746,335.14473,2.665,0,0,,,,,,,No MS2,[M+H]+1
8.135_838.31814_RP,,C31 H54 N9 O12 P3,Full match,No results,No results,0.47,837.31087,838.31814,8.135,0,0,,,,,,,No MS2,[M+H]+1
13_184.0603_RP,,C8 H9 N O4,Full match,No results,No results,-0.72,183.05303,184.0603,13,0,0,,,,,,,No MS2,[M+H]+1
1.679_162.11235_RP,,C7 H15 N O3,Full match,No results,No results,-0.74,161.10507,162.11235,1.679,0,0,,,,,,,No MS2,[M+H]+1
3.038_408.14989_RP,,C19 H26 N3 O3 P S,Full match,No results,No results,-1.55,407.14262,408.14989,3.038,0,0,,,,,,,No MS2,[M+H]+1
1.378_226.08203_RP,,C9 H11 N3 O4,Full match,No results,No results,-0.92,225.07475,226.08203,1.378,0,0,,,,,,,DDA for preferred ion,[M+H]+1
13.998_247.14393_RP,,C7 H18 N8 S,Full match,No results,No results,-3.48,246.13666,247.14393,13.998,0,0,,,,,,,No MS2,[M+H]+1
12.187_247.0963_RP,,C14 H14 O4,Full match,No results,No results,-0.75,246.08903,247.0963,12.187,0,0,,,,,,,No MS2,[M+H]+1
1.878_256.08137_RP,,C11 H13 N O6,Full match,No results,No results,-0.74,255.0741,256.08137,1.878,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.501_104.03409_RP,,C3 H5 N O3,Full match,No results,No results,-1.28,103.02681,104.03409,1.501,0,0,,,,,,,No MS2,[M+H]+1
1.5_104.03409_RP,,C3 H2 O3,Full match,No results,No results,-1.41,86.00027,104.03409,1.5,0,0,,,,,,,No MS2,[M+NH4]+1
8.707_427.1021_RP,,C20 H21 N4 O P3,Full match,No results,No results,4.69,426.09482,427.1021,8.707,0,0,,,,,,,No MS2,[M+H]+1
4.909_202.10722_RP,,C9 H15 N O4,Full match,No results,No results,-0.83,201.09994,202.10722,4.909,0,0,,,,,,,No MS2,[M+H]+1
1.334_174.96865_RP,,,No results,No results,No results,,173.96133,174.96865,1.334,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.379_256.08133_RP,,C11 H13 N O6,Full match,No results,No results,-0.94,255.07405,256.08133,1.379,0,0,,,,,,,No MS2,[M+H]+1
1.072_624.84255_RP,,C20 H3 O16 P3 S,Full match,No results,No results,-0.31,623.83527,624.84255,1.072,0,0,,,,,,,No MS2,[M+H]+1
1.177_346.12592_RP,,C12 H20 N5 O5 P,Full match,No results,No results,-4.53,345.11864,346.12592,1.177,0,0,,,,,,,No MS2,[M+H]+1
11.456_180.07794_RP,,C6 H14 N O3 P,Full match,No results,No results,-2.58,179.07067,180.07794,11.456,0,0,,,,,,,No MS2,[M+H]+1
7.709_281.1494_RP,,C14 H20 N2 O4,Full match,No results,No results,-0.67,280.14212,281.1494,7.709,0,0,,,,,,,DDA for preferred ion,[M+H]+1
0.948_590.81046_RP,,C8 H Cl N10 O8 P2 S4,Full match,No results,No results,1.09,589.80318,590.81046,0.948,0,0,,,,,,,No MS2,[M+H]+1
1.406_413.03738_RP,,C7 H19 N4 O10 P3,Full match,No results,No results,-3.15,412.03011,413.03738,1.406,0,0,,,,,,,No MS2,[M+H]+1
6.749_415.10203_RP,,C21 H18 O9,Full match,No results,No results,-0.8,414.09475,415.10203,6.749,0,0,,,,,,,No MS2,[M+H]+1
5.696_253.07039_RP,,C12 H12 O6,Full match,No results,No results,-1.08,252.06312,253.07039,5.696,0,0,,,,,,,No MS2,[M+H]+1
8.845_141.05451_RP,,C7 H8 O3,Full match,No results,No results,-0.71,140.04724,141.05451,8.845,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.083_724.77781_RP,,C26 H3 N2 O8 P3 S5,Full match,No results,No results,-0.07,723.77053,724.77781,1.083,0,0,,,,,,,No MS2,[M+H]+1
1.531_275.12354_RP,,C11 H18 N2 O6,Full match,No results,No results,-0.79,274.11627,275.12354,1.531,0,0,,,,,,,No MS2,[M+H]+1
2.516_275.12358_RP,,C6 H15 N10 O P,Full match,No results,No results,-1.79,274.1163,275.12358,2.516,0,0,,,,,,,No MS2,[M+H]+1
5.874_362.19202_RP,,C15 H27 N3 O7,Full match,No results,No results,-0.42,361.18475,362.19202,5.874,0,0,,,,,,,No MS2,[M+H]+1
11.363_475.14446_RP,,C20 H26 O13,Full match,No results,No results,-0.38,474.13716,475.14446,11.363,0,0,,,,,,,No MS2,[M+H]+1
1.513_202.10721_RP,,C9 H15 N O4,Full match,No results,No results,-0.9,201.09993,202.10721,1.513,0,0,,,,,,,No MS2,[M+H]+1
0.945_160.04535_RP,,,No results,No results,No results,,159.03807,160.04535,0.945,0,0,,,,,,,DDA for preferred ion,[M+H]+1
8.948_281.10183_RP,,C14 H16 O6,Full match,No results,No results,-0.48,280.09455,281.10183,8.948,0,0,,,,,,,DDA for preferred ion,[M+H]+1
7.622_704.19692_RP,,C36 H33 N O14,Full match,No results,No results,-0.66,703.18964,704.19692,7.622,0,0,,,,,,,No MS2,[M+H]+1
7.013_738.26579_RP,,C31 H49 N O15 P2,Full match,No results,No results,1.04,737.25851,738.26579,7.013,0,0,,,,,,,No MS2,[M+H]+1
2.378_383.02698_RP,,C14 H11 N2 O9 P,Full match,No results,No results,-1.34,382.0197,383.02698,2.378,0,0,,,,,,,No MS2,[M+H]+1
10.536_105.0545_RP,,C4 H8 O3,Full match,No results,No results,-1.15,104.04722,105.0545,10.536,0,0,,,,,,,No MS2,[M+H]+1
1.176_189.0868_RP,,C7 H12 N2 O4,Full match,No results,No results,-0.98,188.07952,189.0868,1.176,0,0,,,,,,,No MS2,[M+H]+1
1.176_189.0868_RP,,C7 H9 N O4,Full match,No results,No results,-1.07,171.05298,189.0868,1.176,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
12.725_231.10143_RP,,C14 H14 O3,Full match,No results,No results,-0.62,230.09415,231.10143,12.725,0,0,,,,,,,No MS2,[M+H]+1
2.149_210.09703_RP,,C7 H12 O6,Full match,No results,No results,-0.94,192.06321,210.09703,2.149,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
2.154_210.09704_RP,,C7 H15 N O6,Full match,No results,No results,-0.84,209.08976,210.09704,2.154,0,0,,,,,,,No MS2,[M+H]+1
10.329_298.14939_RP,,C11 H20 O8,Full match,No results,No results,-0.89,280.11557,298.14939,10.329,0,0,,,,,,,DDA for preferred ion,[M+NH4]+1
5.255_283.11745_RP,,C14 H18 O6,Full match,No results,No results,-0.57,282.11018,283.11745,5.255,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.518_267.10069_RP,,C9 H18 N2 O5 S,Full match,No results,No results,-0.88,266.09341,267.10069,1.518,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.489_184.06029_RP,,C8 H9 N O4,Full match,No results,No results,-0.8,183.05301,184.06029,6.489,0,0,,,,,,,No MS2,[M+H]+1
12.165_205.12213_RP,,C13 H16 O2,Full match,No results,No results,-0.85,204.11486,205.12213,12.165,0,0,,,,,,,No MS2,[M+H]+1
1.379_254.08688_RP,,C12 H17 N O P2,Full match,No results,No results,4.21,253.0796,254.08688,1.379,0,0,,,,,,,No MS2,[M+H]+1
3.121_349.16035_RP,,C15 H28 N2 O3 S2,Full match,No results,No results,-3.06,348.15307,349.16035,3.121,0,0,,,,,,,No MS2,[M+H]+1
8.065_197.09193_RP,,C9 H12 N2 O3,Full match,No results,No results,-0.69,196.08466,197.09193,8.065,0,0,,,,,,,No MS2,[M+H]+1
3.199_205.04932_RP,,C11 H8 O4,Full match,No results,No results,-1.06,204.04204,205.04932,3.199,0,0,,,,,,,No MS2,[M+H]+1
1.404_237.09013_RP,,C8 H16 N2 O4 S,Full match,No results,No results,-0.96,236.08285,237.09013,1.404,0,0,,,,,,,No MS2,[M+H]+1
8.606_309.09673_RP,,C15 H16 O7,Full match,No results,No results,-0.48,308.08945,309.09673,8.606,0,0,,,,,,,No MS2,[M+H]+1
1.083_758.77135_RP,,C27 H5 O11 P3 S5,Full match,No results,No results,-0.99,757.76408,758.77135,1.083,0,0,,,,,,,No MS2,[M+H]+1
3.177_169.04945_RP,,C8 H8 O4,Full match,No results,No results,-0.51,168.04217,169.04945,3.177,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.161_199.07518_RP,,C13 H10 O2,Full match,No results,No results,-0.87,198.06791,199.07518,10.161,0,0,,,,,,,DDA for preferred ion,[M+H]+1
13.906_295.08572_RP,,C6 H15 N8 O2 P S,Full match,No results,No results,2.78,294.07845,295.08572,13.906,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.383_181.09698_RP,,C9 H12 N2 O2,Full match,No results,No results,-0.94,180.08971,181.09698,9.383,0,0,,,,,,,No MS2,[M+H]+1
8.199_423.12814_RP,,C20 H22 O10,Full match,No results,No results,-1.02,422.12087,423.12814,8.199,0,0,,,,,,,No MS2,[M+H]+1
1.291_332.96662_RP,,C3 H7 N6 O7 P3,Full match,No results,No results,1.33,331.95935,332.96662,1.291,0,0,,,,,,,No MS2,[M+H]+1
2.358_257.01333_RP,,C4 H4 N10 S2,Full match,No results,No results,-0.51,256.00605,257.01333,2.358,0,0,,,,,,,No MS2,[M+H]+1
1.372_476.16067_RP,,C11 H26 N9 O10 P,Full match,No results,No results,-1.32,475.1534,476.16067,1.372,0,0,,,,,,,No MS2,[M+H]+1
1.066_684.84295_RP,,C10 H7 N8 O16 P3 S3,Full match,No results,No results,0.25,683.83567,684.84295,1.066,0,0,,,,,,,No MS2,[M+H]+1
9.985_321.0447_RP,,C5 H13 N4 O10 P,Full match,No results,No results,1.54,320.03742,321.0447,9.985,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.187_298.11306_RP,,C14 H21 N O2 P2,Full match,No results,No results,3.48,297.10579,298.11306,2.187,0,0,,,,,,,No MS2,[M+H]+1
2.886_387.10722_RP,,C20 H18 O8,Full match,No results,No results,-0.58,386.09995,387.10722,2.886,0,0,,,,,,,No MS2,[M+H]+1
7.495_251.00278_RP,,C10 H7 N2 O2 P S,Full match,No results,No results,-4.33,249.9955,251.00278,7.495,0,0,,,,,,,No MS2,[M+H]+1
6.383_187.05997_RP,,C8 H10 O5,Full match,No results,No results,-0.72,186.05269,187.05997,6.383,0,0,,,,,,,DDA for preferred ion,[M+H]+1
10.816_206.15373_RP,,C7 H20 N5 P,Full match,No results,No results,3.98,205.14645,206.15373,10.816,0,0,,,,,,,No MS2,[M+H]+1
1.476_187.07118_RP,,C7 H10 N2 O4,Full match,No results,No results,-0.85,186.0639,187.07118,1.476,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.67_509.14406_RP,,C29 H24 N4 O S2,Full match,No results,No results,-4.66,508.13679,509.14406,9.67,0,0,,,,,,,No MS2,[M+H]+1
1.406_589.19707_RP,,C22 H36 O18,Full match,No results,No results,-0.62,588.1898,589.19707,1.406,0,0,,,,,,,No MS2,[M+H]+1
9.076_212.0916_RP,,C10 H13 N O4,Full match,No results,No results,-0.63,211.08433,212.0916,9.076,0,0,,,,,,,No MS2,[M+H]+1
5.818_474.18147_RP,,C15 H34 N5 O6 P3,Full match,No results,No results,4.45,473.1743,474.18147,5.818,0,0,,,,,,,No MS2,[M+H]+1
11.733_243.10135_RP,,C15 H14 O3,Full match,No results,No results,-0.93,242.09407,243.10135,11.733,0,0,,,,,,,No MS2,[M+H]+1
3.902_174.11232_RP,,C8 H15 N O3,Full match,No results,No results,-0.87,173.10504,174.11232,3.902,0,0,,,,,,,No MS2,[M+H]+1
1.109_236.07942_RP,,C7 H14 N3 O4 P,Full match,No results,No results,-0.22,235.07214,236.07942,1.109,0,0,,,,,,,DDA for preferred ion,[M+H]+1
6.468_139.03886_RP,,C7 H6 O3,Full match,No results,No results,-0.84,138.03158,139.03886,6.468,0,0,,,,,,,No MS2,[M+H]+1
1.044_200.95841_RP,,C6 H O6 P,Full match,No results,No results,0.2,199.95111,200.95841,1.044,0,0,,,,,,,No MS2,[M+H]+1
5.922_474.18148_RP,,C18 H27 N5 O10,Full match,No results,No results,-3.36,473.1742,474.18148,5.922,0,0,,,,,,,No MS2,[M+H]+1
1.248_222.13339_RP,,C9 H19 N O5,Full match,No results,No results,-0.95,221.12611,222.13339,1.248,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.733_188.10285_RP,,C7 H13 N3 O3,Full match,No results,No results,-0.61,187.09558,188.10285,2.733,0,0,,,,,,,No MS2,[M+H]+1
12.657_639.15536_RP,,C33 H26 N4 O8 S,Full match,No results,No results,1.49,638.14809,639.15536,12.657,0,0,,,,,,,No MS2,[M+H]+1
9.742_466.17041_RP,,C16 H28 N5 O9 P,Full match,No results,No results,1.45,465.16314,466.17041,9.742,0,0,,,,,,,No MS2,[M+H]+1
1.726_522.20261_RP,,C18 H35 N O16,Full match,No results,No results,-0.48,521.19534,522.20261,1.726,0,0,,,,,,,No MS2,[M+H]+1
1.116_164.05521_RP,,C5 H9 N O5,Full match,No results,No results,-0.88,163.04793,164.05521,1.116,0,0,,,,,,,DDA for preferred ion,[M+H]+1
4.009_218.10214_RP,,C9 H15 N O5,Full match,No results,No results,-0.73,217.09486,218.10214,4.009,0,0,,,,,,,No MS2,[M+H]+1
12.857_467.13339_RP,,C25 H22 O9,Full match,No results,No results,-0.58,466.12611,467.13339,12.857,0,0,,,,,,,No MS2,[M+H]+1
11.419_455.14869_RP,,C32 H22 O S,Invalid mass,No results,No results,5.01,454.14141,455.14869,11.419,0,0,,,,,,,No MS2,[M+H]+1
7.175_129.05449_RP,,C6 H8 O3,Full match,No results,No results,-0.96,128.04722,129.05449,7.175,0,0,,,,,,,No MS2,[M+H]+1
3.368_205.0705_RP,,C8 H12 O6,Full match,No results,No results,-0.83,204.06322,205.0705,3.368,0,0,,,,,,,DDA for preferred ion,[M+H]+1
13.306_263.09124_RP,,C15 H18 S2,Full match,No results,No results,-3.91,262.08397,263.09124,13.306,0,0,,,,,,,No MS2,[M+H]+1
3.428_245.11299_RP,,C10 H16 N2 O5,Full match,No results,No results,-0.88,244.10571,245.11299,3.428,0,0,,,,,,,DDA for preferred ion,[M+H]+1
2.195_383.02693_RP,,C4 H10 N6 O15,Full match,No results,No results,-1.98,382.01966,383.02693,2.195,0,0,,,,,,,No MS2,[M+H]+1
5.223_244.08141_RP,,C10 H13 N O6,Full match,No results,No results,-0.64,243.07413,244.08141,5.223,0,0,,,,,,,No MS2,[M+H]+1
1.481_288.10103_RP,,C11 H17 N3 O4 S,Full match,No results,No results,-0.79,287.09375,288.10103,1.481,0,0,,,,,,,No MS2,[M+H]+1
3.976_175.02763_RP,,C5 H7 N2 O3 P,Invalid mass,No results,No results,5.29,174.02035,175.02763,3.976,0,0,,,,,,,DDA for preferred ion,[M+H]+1
7.953_346.1971_RP,,C15 H27 N3 O6,Full match,No results,No results,-0.48,345.18982,346.1971,7.953,0,0,,,,,,,No MS2,[M+H]+1
4.442_384.11348_RP,,C14 H17 N5 O8,Full match,No results,No results,-3.93,383.10621,384.11348,4.442,0,0,,,,,,,No MS2,[M+H]+1
1.356_168.0654_RP,,C8 H9 N O3,Full match,No results,No results,-0.72,167.05812,168.0654,1.356,0,0,,,,,,,DDA for preferred ion,[M+H]+1
3.426_229.11813_RP,,C10 H16 N2 O4,Full match,No results,No results,-0.66,228.11086,229.11813,3.426,0,0,,,,,,,DDA for preferred ion,[M+H]+1
1.479_251.07591_RP,,C9 H14 O8,Full match,No results,No results,-0.94,250.06863,251.07591,1.479,0,0,,,,,,,DDA for preferred ion,[M+H]+1
9.969_271.01089_RP,,C11 H12 O2 P2 S,Full match,No results,No results,1.07,270.00361,271.01089,9.969,0,0,,,,,,,No MS2,[M+H]+1
